timestamp,machine_id,temperature,vibration,pressure,rpm,current,failure
2025-12-31 14:07:23.315089,CNC_01,122.44,8.667,69.28,1902.4,25.48,1
2025-12-31 14:12:23.315089,CNC_01,121.2,8.58,69.54,1923.9,24.88,1
2025-12-31 14:17:23.315089,CNC_01,121.75,8.568,66.25,1907.9,25.39,1
2025-12-31 14:22:23.315089,CNC_01,121.51,8.49,70.61,1942.5,25.47,1
2025-12-31 14:27:23.315089,CNC_01,123.84,8.628,69.29,1917.6,25.53,1
2025-12-31 14:32:23.315089,CNC_01,123.52,8.57,67.81,1928.1,26.02,1
2025-12-31 14:37:23.315089,CNC_01,122.79,8.604,66.83,1920.8,26.16,1
2025-12-31 14:42:23.315089,CNC_01,125.25,8.534,65.46,1911.0,26.39,1
2025-12-31 14:47:23.315089,CNC_01,123.01,8.625,67.12,1924.6,26.2,1
2025-12-31 14:52:23.315089,CNC_01,125.31,8.582,70.65,1928.5,26.03,1
2025-12-31 14:57:23.315089,CNC_01,121.49,8.689,69.06,1901.9,25.97,1
2025-12-31 15:02:23.315089,CNC_01,121.17,8.631,69.54,1917.9,26.17,1
2025-12-31 15:07:23.315089,CNC_01,123.62,8.661,67.46,1927.8,26.87,1
2025-12-31 15:12:23.315089,CNC_01,121.66,8.608,65.65,1935.6,25.55,1
2025-12-31 15:17:23.315089,CNC_01,122.91,8.643,64.44,1937.9,25.76,1
2025-12-31 15:22:23.315089,CNC_01,122.86,8.71,68.94,1888.2,26.02,1
2025-12-31 15:27:23.315089,CNC_01,123.03,8.702,63.94,1927.6,25.94,1
2025-12-31 15:32:23.315089,CNC_01,125.11,8.68,70.51,1964.9,25.03,1
2025-12-31 15:37:23.315089,CNC_01,123.91,8.637,68.07,1902.5,26.9,1
2025-12-31 15:42:23.315089,CNC_01,125.01,8.717,68.08,1919.9,26.18,1
2025-12-31 15:47:23.315089,CNC_01,122.72,8.761,64.58,1964.1,25.92,1
2025-12-31 15:52:23.315089,CNC_01,123.19,8.731,68.76,1936.4,26.11,1
2025-12-31 15:57:23.315089,CNC_01,124.1,8.799,68.13,1941.4,27.11,1
2025-12-31 16:02:23.315089,CNC_01,124.85,8.81,64.3,1892.4,25.98,1
2025-12-31 16:07:23.315089,CNC_01,122.42,8.84,65.35,1896.2,26.45,1
2025-12-31 16:12:23.315089,CNC_01,123.64,8.695,68.39,1925.4,25.51,1
2025-12-31 16:17:23.315089,CNC_01,124.02,8.739,67.65,1927.6,25.66,1
2025-12-31 16:22:23.315089,CNC_01,124.5,8.775,67.3,1894.6,25.66,1
2025-12-31 16:27:23.315089,CNC_01,123.13,8.812,67.21,1898.0,26.14,1
2025-12-31 16:32:23.315089,CNC_01,123.68,8.83,69.66,1935.1,25.87,1
2025-12-31 16:37:23.315089,CNC_01,126.76,8.779,68.37,1933.8,26.72,1
2025-12-31 16:42:23.315089,CNC_01,124.22,8.77,66.2,1952.5,26.21,1
2025-12-31 16:47:23.315089,CNC_01,124.34,8.819,67.06,1935.7,25.11,1
2025-12-31 16:52:23.315089,CNC_01,124.77,8.778,63.79,1931.2,25.2,1
2025-12-31 16:57:23.315089,CNC_01,124.01,8.73,65.8,1940.0,25.29,1
2025-12-31 17:02:23.315089,CNC_01,123.97,8.776,66.67,1906.1,25.98,1
2025-12-31 17:07:23.315089,CNC_01,123.77,8.733,68.21,1962.9,25.19,1
2025-12-31 17:12:23.315089,CNC_01,125.02,8.818,65.6,1939.4,26.72,1
2025-12-31 17:17:23.315089,CNC_01,122.87,8.876,66.48,1932.3,26.75,1
2025-12-31 17:22:23.315089,CNC_01,124.09,8.729,65.47,1961.4,25.78,1
2025-12-31 17:27:23.315089,CNC_01,123.49,8.747,65.07,1939.5,26.35,1
2025-12-31 17:32:23.315089,CNC_01,125.7,8.876,66.01,1904.0,25.41,1
2025-12-31 17:37:23.315089,CNC_01,124.92,8.889,66.24,1922.1,26.35,1
2025-12-31 17:42:23.315089,CNC_01,125.42,8.859,64.7,1910.2,27.17,1
2025-12-31 17:47:23.315089,CNC_01,125.2,8.872,60.58,1961.0,26.38,1
2025-12-31 17:52:23.315089,CNC_01,125.85,8.948,69.24,1945.1,25.78,1
2025-12-31 17:57:23.315089,CNC_01,125.02,8.9,64.09,1906.4,26.64,1
2025-12-31 18:02:23.315089,CNC_01,126.92,8.897,65.5,1964.7,26.18,1
2025-12-31 18:07:23.315089,CNC_01,125.97,8.973,63.55,1909.4,26.21,1
2025-12-31 18:12:23.315089,CNC_01,124.55,8.909,64.47,1907.1,25.97,1
2025-12-31 18:17:23.315089,CNC_01,124.45,8.966,68.69,1959.9,26.14,1
2025-12-31 18:22:23.315089,CNC_01,126.07,8.962,63.79,1960.8,26.07,1
2025-12-31 18:27:23.315089,CNC_01,126.13,9.0,62.62,1943.1,27.03,1
2025-12-31 18:32:23.315089,CNC_01,126.06,8.879,69.48,1945.5,26.68,1
2025-12-31 18:37:23.315089,CNC_01,125.44,9.118,68.42,1906.7,26.06,1
2025-12-31 18:42:23.315089,CNC_01,125.07,8.984,63.84,1952.2,26.98,1
2025-12-31 18:47:23.315089,CNC_01,126.51,9.029,67.52,1961.8,26.22,1
2025-12-31 18:52:23.315089,CNC_01,127.06,8.981,63.73,1956.4,26.1,1
2025-12-31 18:57:23.315089,CNC_01,125.26,8.99,64.37,1957.2,26.78,1
2025-12-31 19:02:23.315089,CNC_01,125.11,9.057,69.75,1924.1,27.23,1
2025-12-31 19:07:23.315089,CNC_01,126.52,9.076,65.19,1937.7,26.53,1
2025-12-31 19:12:23.315089,CNC_01,126.08,9.063,65.22,1917.8,27.11,1
2025-12-31 19:17:23.315089,CNC_01,126.51,9.068,65.44,1973.6,26.36,1
2025-12-31 19:22:23.315089,CNC_01,124.81,9.021,61.02,1953.5,27.22,1
2025-12-31 19:27:23.315089,CNC_01,126.36,9.068,66.25,1946.5,26.31,1
2025-12-31 19:32:23.315089,CNC_01,128.82,9.162,69.31,1952.7,26.2,1
2025-12-31 19:37:23.315089,CNC_01,125.63,9.101,66.3,1939.2,26.06,1
2025-12-31 19:42:23.315089,CNC_01,126.36,9.176,63.88,1900.6,25.67,1
2025-12-31 19:47:23.315089,CNC_01,126.75,9.164,63.42,1904.8,27.4,1
2025-12-31 19:52:23.315089,CNC_01,125.95,9.024,63.65,1906.0,26.38,1
2025-12-31 19:57:23.315089,CNC_01,126.52,9.117,62.57,1916.5,27.39,1
2025-12-31 20:02:23.315089,CNC_01,128.2,9.097,63.32,1977.4,26.09,1
2025-12-31 20:07:23.315089,CNC_01,125.74,9.169,65.41,1932.2,26.72,1
2025-12-31 20:12:23.315089,CNC_01,127.08,9.157,65.3,1957.3,26.32,1
2025-12-31 20:17:23.315089,CNC_01,127.76,9.103,62.94,1928.4,27.59,1
2025-12-31 20:22:23.315089,CNC_01,127.07,9.096,63.33,1926.4,26.22,1
2025-12-31 20:27:23.315089,CNC_01,127.46,9.224,65.43,1949.2,27.61,1
2025-12-31 20:32:23.315089,CNC_01,126.78,9.087,68.4,1925.1,27.33,1
2025-12-31 20:37:23.315089,CNC_01,125.72,9.096,62.79,1952.1,26.92,1
2025-12-31 20:42:23.315089,CNC_01,125.37,9.184,61.57,1940.5,27.08,1
2025-12-31 20:47:23.315089,CNC_01,127.47,9.265,62.84,1924.2,26.25,1
2025-12-31 20:52:23.315089,CNC_01,126.17,9.186,64.92,1936.5,27.31,1
2025-12-31 20:57:23.315089,CNC_01,126.76,9.207,62.13,1949.0,27.5,1
2025-12-31 21:02:23.315089,CNC_01,128.58,9.215,63.27,1964.1,27.39,1
2025-12-31 21:07:23.315089,CNC_01,127.69,9.237,63.1,1916.7,28.31,1
2025-12-31 21:12:23.315089,CNC_01,126.43,9.272,64.39,1958.8,25.63,1
2025-12-31 21:17:23.315089,CNC_01,127.24,9.174,66.57,1967.4,27.52,1
2025-12-28 10:02:23.315089,HYD_01,55.74,0.151,153.95,1523.2,9.96,0
2025-12-28 10:07:23.315089,HYD_01,54.61,0.211,152.72,1488.0,9.88,0
2025-12-28 10:12:23.315089,HYD_01,53.17,0.157,149.85,1532.7,10.52,0
2025-12-28 10:17:23.315089,HYD_01,54.6,0.166,149.87,1497.3,9.85,0
2025-12-28 10:22:23.315089,HYD_01,55.69,0.144,150.44,1497.6,10.02,0
2025-12-28 10:27:23.315089,HYD_01,54.4,0.288,150.65,1503.7,10.09,0
2025-12-28 10:32:23.315089,HYD_01,57.16,0.17,147.77,1498.7,10.17,0
2025-12-28 10:37:23.315089,HYD_01,54.72,0.274,145.11,1534.8,9.92,0
2025-12-28 10:42:23.315089,HYD_01,54.61,0.2,149.78,1544.6,9.69,0
2025-12-28 10:47:23.315089,HYD_01,56.86,0.198,151.23,1482.6,8.87,0
2025-12-28 10:52:23.315089,HYD_01,54.81,0.191,153.1,1521.2,10.02,0
2025-12-28 10:57:23.315089,HYD_01,56.39,0.282,147.03,1472.7,9.52,0
2025-12-28 11:02:23.315089,HYD_01,54.6,0.187,147.81,1492.4,10.59,0
2025-12-28 11:07:23.315089,HYD_01,55.35,0.355,150.78,1501.7,10.41,0
2025-12-28 11:12:23.315089,HYD_01,56.8,0.261,147.59,1538.9,10.34,0
2025-12-28 11:17:23.315089,HYD_01,55.7,0.256,150.71,1492.6,11.31,0
2025-12-28 11:22:23.315089,HYD_01,55.63,0.338,152.45,1461.3,10.85,0
2025-12-28 11:27:23.315089,HYD_01,56.82,0.287,149.03,1528.4,10.63,0
2025-12-28 11:32:23.315089,HYD_01,56.17,0.241,149.13,1529.2,10.29,0
2025-12-28 11:37:23.315089,HYD_01,57.07,0.372,148.74,1552.1,9.45,0
2025-12-28 11:42:23.315089,HYD_01,58.37,0.342,147.98,1515.7,10.12,0
2025-12-28 11:47:23.315089,HYD_01,56.5,0.345,148.65,1502.9,10.36,0
2025-12-28 11:52:23.315089,HYD_01,55.86,0.364,146.03,1510.5,11.33,0
2025-12-28 11:57:23.315089,HYD_01,57.58,0.349,148.75,1498.8,9.63,0
2025-12-28 12:02:23.315089,HYD_01,58.78,0.35,145.63,1529.6,10.51,0
2025-12-28 12:07:23.315089,HYD_01,57.12,0.362,148.28,1529.0,10.16,0
2025-12-28 12:12:23.315089,HYD_01,57.15,0.368,148.78,1520.8,10.34,0
2025-12-28 12:17:23.315089,HYD_01,56.7,0.408,152.63,1507.1,10.36,0
2025-12-28 12:22:23.315089,HYD_01,57.0,0.337,148.77,1504.5,10.91,0
2025-12-28 12:27:23.315089,HYD_01,57.1,0.485,148.29,1497.3,10.57,0
2025-12-28 12:32:23.315089,HYD_01,56.81,0.398,149.13,1510.1,10.33,0
2025-12-28 12:37:23.315089,HYD_01,55.26,0.501,148.63,1530.8,10.88,0
2025-12-28 12:42:23.315089,HYD_01,57.51,0.414,148.61,1512.2,11.02,0
2025-12-28 12:47:23.315089,HYD_01,58.05,0.405,148.17,1535.7,9.9,0
2025-12-28 12:52:23.315089,HYD_01,58.17,0.434,148.59,1568.6,11.16,0
2025-12-28 12:57:23.315089,HYD_01,56.47,0.546,149.15,1551.3,9.98,0
2025-12-28 13:02:23.315089,HYD_01,59.54,0.425,146.02,1523.0,10.21,0
2025-12-28 13:07:23.315089,HYD_01,58.45,0.537,147.81,1544.4,10.29,0
2025-12-28 13:12:23.315089,HYD_01,57.05,0.605,144.52,1498.5,10.58,0
2025-12-28 13:17:23.315089,HYD_01,55.69,0.514,149.27,1518.6,9.47,0
2025-12-28 13:22:23.315089,HYD_01,58.53,0.554,148.02,1520.6,10.25,0
2025-12-28 13:27:23.315089,HYD_01,57.11,0.482,146.94,1498.9,10.74,0
2025-12-28 13:32:23.315089,HYD_01,57.8,0.44,150.68,1511.9,11.04,0
2025-12-28 13:37:23.315089,HYD_01,57.83,0.515,146.04,1496.0,10.75,0
2025-12-28 13:42:23.315089,HYD_01,59.77,0.584,146.65,1505.5,10.71,0
2025-12-28 13:47:23.315089,HYD_01,58.7,0.532,147.28,1480.2,11.05,0
2025-12-28 13:52:23.315089,HYD_01,59.09,0.581,145.85,1558.8,10.82,0
2025-12-28 13:57:23.315089,HYD_01,57.2,0.72,144.19,1511.5,10.34,0
2025-12-28 14:02:23.315089,HYD_01,58.05,0.605,146.7,1534.6,10.5,0
2025-12-28 14:07:23.315089,HYD_01,58.46,0.569,149.34,1515.5,11.47,0
2025-12-28 14:12:23.315089,HYD_01,58.0,0.549,142.71,1518.4,10.93,0
2025-12-28 14:17:23.315089,HYD_01,58.46,0.628,145.95,1553.6,10.68,0
2025-12-28 14:22:23.315089,HYD_01,59.83,0.719,144.56,1534.1,12.43,0
2025-12-28 14:27:23.315089,HYD_01,58.85,0.607,147.43,1523.4,10.4,0
2025-12-28 14:32:23.315089,HYD_01,56.36,0.624,145.17,1531.0,10.08,0
2025-12-28 14:37:23.315089,HYD_01,58.15,0.611,147.37,1541.8,10.42,0
2025-12-28 14:42:23.315089,HYD_01,58.75,0.672,144.94,1496.7,10.98,0
2025-12-28 14:47:23.315089,HYD_01,58.43,0.69,146.09,1536.1,10.25,0
2025-12-28 14:52:23.315089,HYD_01,59.35,0.627,148.48,1549.6,10.78,0
2025-12-28 14:57:23.315089,HYD_01,58.68,0.693,146.04,1526.6,11.32,0
2025-12-28 15:02:23.315089,HYD_01,60.25,0.68,144.83,1489.0,11.75,0
2025-12-28 15:07:23.315089,HYD_01,60.12,0.794,148.16,1508.0,11.29,0
2025-12-28 15:12:23.315089,HYD_01,59.44,0.69,145.73,1564.0,11.62,0
2025-12-28 15:17:23.315089,HYD_01,59.31,0.67,147.48,1528.8,11.62,0
2025-12-28 15:22:23.315089,HYD_01,60.39,0.794,146.86,1511.8,9.85,0
2025-12-28 15:27:23.315089,HYD_01,60.09,0.795,148.61,1560.0,11.11,0
2025-12-28 15:32:23.315089,HYD_01,61.27,0.772,145.0,1524.0,12.04,0
2025-12-28 15:37:23.315089,HYD_01,58.52,0.764,143.79,1562.4,11.32,0
2025-12-28 15:42:23.315089,HYD_01,58.47,0.815,144.12,1538.0,11.38,0
2025-12-28 15:47:23.315089,HYD_01,56.41,0.811,143.86,1502.3,12.11,0
2025-12-28 15:52:23.315089,HYD_01,60.08,0.683,148.15,1509.6,11.0,0
2025-12-28 15:57:23.315089,HYD_01,60.61,0.81,145.01,1544.6,10.73,0
2025-12-28 16:02:23.315089,HYD_01,58.98,0.827,148.5,1584.8,11.4,0
2025-12-28 16:07:23.315089,HYD_01,60.6,0.741,145.52,1529.8,11.35,0
2025-12-28 16:12:23.315089,HYD_01,60.09,0.822,149.04,1527.0,11.48,0
2025-12-28 16:17:23.315089,HYD_01,60.63,0.797,146.76,1531.4,11.74,0
2025-12-28 16:22:23.315089,HYD_01,61.05,0.84,142.99,1524.2,11.2,0
2025-12-28 16:27:23.315089,HYD_01,58.44,0.811,145.95,1536.8,11.74,0
2025-12-28 16:32:23.315089,HYD_01,60.64,0.892,142.53,1556.2,11.32,0
2025-12-28 16:37:23.315089,HYD_01,61.34,0.89,146.52,1537.8,10.75,0
2025-12-28 16:42:23.315089,HYD_01,58.29,0.82,145.23,1513.2,10.04,0
2025-12-28 16:47:23.315089,HYD_01,60.21,0.867,146.0,1517.5,11.59,0
2025-12-28 16:52:23.315089,HYD_01,60.85,0.8,147.75,1536.0,11.29,0
2025-12-28 16:57:23.315089,HYD_01,60.98,0.842,146.84,1513.6,11.77,0
2025-12-28 17:02:23.315089,HYD_01,59.18,0.895,145.36,1505.7,10.32,0
2025-12-28 17:07:23.315089,HYD_01,60.4,0.927,144.02,1533.8,11.12,0
2025-12-28 17:12:23.315089,HYD_01,60.9,0.9,143.43,1556.1,11.27,0
2025-12-28 17:17:23.315089,HYD_01,61.85,0.965,144.49,1535.1,10.84,0
2025-12-28 17:22:23.315089,HYD_01,60.13,0.972,141.89,1508.3,11.5,0
2025-12-28 17:27:23.315089,HYD_01,60.82,0.92,146.28,1521.2,11.56,0
2025-12-28 17:32:23.315089,HYD_01,62.58,0.881,149.54,1527.1,10.79,0
2025-12-28 17:37:23.315089,HYD_01,60.66,0.954,142.14,1510.3,12.1,0
2025-12-28 17:42:23.315089,HYD_01,61.98,0.95,146.37,1496.9,11.72,0
2025-12-28 17:47:23.315089,HYD_01,60.42,1.073,144.53,1525.1,12.21,0
2025-12-28 17:52:23.315089,HYD_01,63.11,0.986,148.08,1529.4,11.13,0
2025-12-28 17:57:23.315089,HYD_01,61.22,0.98,145.13,1515.0,11.24,0
2025-12-28 18:02:23.315089,HYD_01,62.18,0.921,145.41,1516.9,11.42,0
2025-12-28 18:07:23.315089,HYD_01,61.91,1.008,145.89,1545.6,11.69,0
2025-12-28 18:12:23.315089,HYD_01,60.39,0.967,144.3,1558.9,11.42,0
2025-12-28 18:17:23.315089,HYD_01,59.77,1.027,142.68,1547.5,11.37,0
2025-12-28 18:22:23.315089,HYD_01,63.57,1.012,144.38,1561.9,11.72,0
2025-12-28 18:27:23.315089,HYD_01,61.82,0.924,146.59,1540.6,11.46,0
2025-12-28 18:32:23.315089,HYD_01,61.61,0.957,144.36,1534.6,11.95,0
2025-12-28 18:37:23.315089,HYD_01,60.72,0.943,144.74,1560.5,10.77,0
2025-12-28 18:42:23.315089,HYD_01,62.13,1.058,146.21,1563.0,11.5,0
2025-12-28 18:47:23.315089,HYD_01,63.71,1.061,145.88,1534.6,12.08,0
2025-12-28 18:52:23.315089,HYD_01,60.37,1.003,147.15,1565.2,11.5,0
2025-12-28 18:57:23.315089,HYD_01,62.6,1.024,142.46,1560.0,11.7,0
2025-12-28 19:02:23.315089,HYD_01,64.1,1.084,142.53,1544.4,12.08,0
2025-12-28 19:07:23.315089,HYD_01,62.64,1.131,145.93,1577.5,11.94,0
2025-12-28 19:12:23.315089,HYD_01,62.51,0.999,144.59,1555.3,12.59,0
2025-12-28 19:17:23.315089,HYD_01,61.19,1.115,146.76,1537.5,11.67,0
2025-12-28 19:22:23.315089,HYD_01,63.63,1.11,146.54,1549.9,11.72,0
2025-12-28 19:27:23.315089,HYD_01,61.81,1.064,143.86,1544.9,12.17,0
2025-12-28 19:32:23.315089,HYD_01,62.04,1.076,145.52,1550.1,11.74,0
2025-12-28 19:37:23.315089,HYD_01,61.57,1.114,145.48,1525.1,11.84,0
2025-12-28 19:42:23.315089,HYD_01,62.94,1.125,145.22,1526.2,11.9,0
2025-12-28 19:47:23.315089,HYD_01,61.53,1.132,143.29,1536.5,11.78,0
2025-12-28 19:52:23.315089,HYD_01,63.33,1.059,144.89,1531.1,11.72,0
2025-12-28 19:57:23.315089,HYD_01,61.29,1.22,145.34,1550.9,12.06,0
2025-12-28 20:02:23.315089,HYD_01,62.84,1.072,143.44,1533.8,12.32,0
2025-12-28 20:07:23.315089,HYD_01,63.68,1.212,144.11,1558.1,12.35,0
2025-12-28 20:12:23.315089,HYD_01,64.4,1.156,142.12,1527.3,12.43,0
2025-12-28 20:17:23.315089,HYD_01,62.08,1.206,143.41,1522.7,12.35,0
2025-12-28 20:22:23.315089,HYD_01,62.75,1.22,144.71,1547.4,11.97,0
2025-12-28 20:27:23.315089,HYD_01,62.52,1.235,143.74,1543.9,11.79,0
2025-12-28 20:32:23.315089,HYD_01,62.46,1.179,141.94,1546.1,12.15,0
2025-12-28 20:37:23.315089,HYD_01,62.44,1.279,143.37,1543.8,11.27,0
2025-12-28 20:42:23.315089,HYD_01,62.97,1.188,143.41,1522.9,12.1,0
2025-12-28 20:47:23.315089,HYD_01,64.06,1.176,139.63,1547.3,12.9,0
2025-12-28 20:52:23.315089,HYD_01,61.22,1.19,141.16,1550.0,13.1,0
2025-12-28 20:57:23.315089,HYD_01,63.73,1.346,144.78,1575.1,11.94,0
2025-12-28 21:02:23.315089,HYD_01,64.22,1.229,143.76,1540.2,11.88,0
2025-12-28 21:07:23.315089,HYD_01,64.06,1.23,142.89,1576.2,12.46,0
2025-12-28 21:12:23.315089,HYD_01,60.9,1.291,139.96,1547.9,12.0,0
2025-12-28 21:17:23.315089,HYD_01,63.31,1.212,145.65,1534.8,11.94,0
2025-12-28 21:22:23.315089,HYD_01,62.47,1.245,142.9,1577.7,13.21,0
2025-12-28 21:27:23.315089,HYD_01,64.37,1.302,142.93,1557.3,11.87,0
2025-12-28 21:32:23.315089,HYD_01,66.62,1.353,146.15,1557.9,12.48,0
2025-12-28 21:37:23.315089,HYD_01,63.7,1.276,142.0,1587.4,12.22,0
2025-12-28 21:42:23.315089,HYD_01,65.08,1.332,142.43,1596.8,12.48,0
2025-12-28 21:47:23.315089,HYD_01,63.61,1.396,141.2,1556.9,13.04,0
2025-12-28 21:52:23.315089,HYD_01,63.51,1.41,144.61,1559.4,12.75,0
2025-12-28 21:57:23.315089,HYD_01,61.63,1.398,145.68,1554.0,13.01,0
2025-12-28 22:02:23.315089,HYD_01,63.81,1.307,145.14,1578.8,11.96,0
2025-12-28 22:07:23.315089,HYD_01,64.59,1.317,144.78,1540.9,12.2,0
2025-12-28 22:12:23.315089,HYD_01,62.32,1.421,137.94,1552.8,12.66,0
2025-12-28 22:17:23.315089,HYD_01,64.42,1.401,144.6,1540.5,12.05,0
2025-12-28 22:22:23.315089,HYD_01,63.61,1.385,142.47,1580.8,12.79,0
2025-12-28 22:27:23.315089,HYD_01,64.76,1.426,140.73,1530.8,12.6,0
2025-12-28 22:32:23.315089,HYD_01,66.78,1.364,142.02,1553.5,11.83,0
2025-12-28 22:37:23.315089,HYD_01,64.93,1.365,138.54,1572.7,12.99,0
2025-12-28 22:42:23.315089,HYD_01,63.59,1.469,144.87,1557.9,12.29,0
2025-12-28 22:47:23.315089,HYD_01,66.16,1.398,142.7,1576.0,12.55,0
2025-12-28 22:52:23.315089,HYD_01,64.09,1.441,140.08,1551.8,12.89,0
2025-12-28 22:57:23.315089,HYD_01,64.74,1.51,144.06,1526.7,12.95,0
2025-12-28 23:02:23.315089,HYD_01,65.14,1.434,142.1,1557.5,12.3,0
2025-12-28 23:07:23.315089,HYD_01,66.04,1.393,140.13,1553.6,12.9,0
2025-12-28 23:12:23.315089,HYD_01,64.3,1.439,143.6,1531.5,13.31,0
2025-12-28 23:17:23.315089,HYD_01,64.72,1.46,142.89,1594.6,12.56,0
2025-12-28 23:22:23.315089,HYD_01,66.32,1.468,140.14,1584.8,12.59,0
2025-12-28 23:27:23.315089,HYD_01,66.56,1.464,141.27,1565.1,12.47,0
2025-12-28 23:32:23.315089,HYD_01,66.29,1.557,138.09,1548.1,12.52,0
2025-12-28 23:37:23.315089,HYD_01,63.86,1.474,142.77,1528.1,12.49,0
2025-12-28 23:42:23.315089,HYD_01,64.8,1.509,142.07,1556.2,12.52,0
2025-12-28 23:47:23.315089,HYD_01,64.98,1.581,138.4,1533.8,13.22,0
2025-12-28 23:52:23.315089,HYD_01,65.39,1.577,142.68,1587.1,12.57,0
2025-12-28 23:57:23.315089,HYD_01,66.61,1.561,143.32,1578.2,12.69,0
2025-12-29 00:02:23.315089,HYD_01,66.36,1.573,144.02,1560.8,12.54,0
2025-12-29 00:07:23.315089,HYD_01,65.36,1.531,141.85,1606.2,12.69,0
2025-12-29 00:12:23.315089,HYD_01,65.1,1.617,136.82,1568.2,12.28,0
2025-12-29 00:17:23.315089,HYD_01,67.09,1.62,138.28,1590.8,12.03,0
2025-12-29 00:22:23.315089,HYD_01,65.35,1.615,142.17,1564.0,12.79,0
2025-12-29 00:27:23.315089,HYD_01,65.65,1.585,145.98,1566.3,12.95,0
2025-12-29 00:32:23.315089,HYD_01,66.72,1.649,136.99,1581.8,13.0,0
2025-12-29 00:37:23.315089,HYD_01,65.72,1.673,139.45,1563.2,13.02,0
2025-12-29 00:42:23.315089,HYD_01,66.29,1.713,140.86,1543.8,13.17,0
2025-12-29 00:47:23.315089,HYD_01,65.72,1.762,139.42,1564.6,11.59,0
2025-12-29 00:52:23.315089,HYD_01,66.58,1.715,138.0,1589.3,13.29,0
2025-12-29 00:57:23.315089,HYD_01,65.53,1.665,138.66,1569.4,12.63,0
2025-12-29 01:02:23.315089,HYD_01,65.52,1.658,138.79,1585.7,12.6,0
2025-12-29 01:07:23.315089,HYD_01,65.57,1.753,136.81,1591.7,12.88,0
2025-12-29 01:12:23.315089,HYD_01,68.23,1.702,141.41,1577.0,13.49,0
2025-12-29 01:17:23.315089,HYD_01,66.85,1.638,142.04,1636.8,13.13,0
2025-12-29 01:22:23.315089,HYD_01,66.5,1.717,138.0,1570.4,13.19,0
2025-12-29 01:27:23.315089,HYD_01,67.18,1.801,144.9,1576.2,12.33,0
2025-12-29 01:32:23.315089,HYD_01,66.43,1.754,136.66,1573.5,13.63,0
2025-12-29 01:37:23.315089,HYD_01,65.94,1.691,137.98,1559.3,13.38,0
2025-12-29 01:42:23.315089,HYD_01,67.13,1.759,141.0,1593.2,12.61,0
2025-12-29 01:47:23.315089,HYD_01,67.93,1.775,139.38,1560.2,12.75,0
2025-12-29 01:52:23.315089,HYD_01,67.9,1.759,142.34,1550.6,12.56,0
2025-12-29 01:57:23.315089,HYD_01,68.68,1.746,139.64,1588.9,13.5,0
2025-12-29 02:02:23.315089,HYD_01,64.75,1.827,138.93,1581.5,12.93,0
2025-12-29 02:07:23.315089,HYD_01,68.32,1.801,140.12,1589.1,13.46,0
2025-12-29 02:12:23.315089,HYD_01,65.57,1.748,139.19,1586.2,13.78,0
2025-12-29 02:17:23.315089,HYD_01,67.77,1.919,141.94,1570.9,13.58,0
2025-12-29 02:22:23.315089,HYD_01,67.22,1.825,137.57,1549.0,11.56,0
2025-12-29 02:27:23.315089,HYD_01,69.01,1.905,140.06,1571.4,13.1,0
2025-12-29 02:32:23.315089,HYD_01,67.85,1.924,140.07,1570.9,13.08,0
2025-12-29 02:37:23.315089,HYD_01,66.53,1.906,137.06,1596.4,14.12,0
2025-12-29 02:42:23.315089,HYD_01,67.02,1.88,135.14,1613.0,12.85,0
2025-12-29 02:47:23.315089,HYD_01,67.55,1.968,138.71,1591.6,13.91,0
2025-12-29 02:52:23.315089,HYD_01,68.82,1.929,138.72,1570.1,14.1,0
2025-12-29 02:57:23.315089,HYD_01,68.2,1.957,138.35,1631.9,12.16,0
2025-12-29 03:02:23.315089,HYD_01,68.0,1.934,138.39,1557.7,14.12,0
2025-12-29 03:07:23.315089,HYD_01,68.45,1.895,138.71,1628.0,13.21,0
2025-12-29 03:12:23.315089,HYD_01,68.89,2.012,136.57,1581.4,13.55,0
2025-12-29 03:17:23.315089,HYD_01,67.05,1.886,138.87,1608.3,13.59,0
2025-12-29 03:22:23.315089,HYD_01,70.45,1.992,136.59,1610.9,13.69,0
2025-12-29 03:27:23.315089,HYD_01,68.55,2.008,140.05,1605.1,14.22,0
2025-12-29 03:32:23.315089,HYD_01,69.55,1.947,135.69,1570.5,13.51,0
2025-12-29 03:37:23.315089,HYD_01,68.95,1.914,138.07,1544.2,13.54,0
2025-12-29 03:42:23.315089,HYD_01,69.53,2.028,136.66,1582.0,13.11,0
2025-12-29 03:47:23.315089,HYD_01,70.25,2.035,138.93,1620.4,13.27,0
2025-12-29 03:52:23.315089,HYD_01,68.96,1.927,135.75,1586.4,14.11,0
2025-12-29 03:57:23.315089,HYD_01,68.21,2.035,137.88,1595.3,13.2,0
2025-12-29 04:02:23.315089,HYD_01,69.71,1.991,140.41,1598.4,13.67,0
2025-12-29 04:07:23.315089,HYD_01,68.94,2.068,139.69,1602.7,13.67,0
2025-12-29 04:12:23.315089,HYD_01,68.13,2.147,137.78,1602.0,14.02,0
2025-12-29 04:17:23.315089,HYD_01,68.89,2.131,134.78,1615.6,14.22,0
2025-12-29 04:22:23.315089,HYD_01,70.9,2.158,138.14,1595.5,13.72,0
2025-12-29 04:27:23.315089,HYD_01,69.92,2.1,136.03,1584.3,13.38,0
2025-12-29 04:32:23.315089,HYD_01,69.54,2.046,135.3,1601.8,13.3,0
